Date,Year,Month,MonthName,Quarter,Week,Day,DayName
1996-05-07,1996,5,May,2,19,7,Tuesday
1996-05-08,1996,5,May,2,19,8,Wednesday
1996-05-11,1996,5,May,2,19,11,Saturday
1996-05-12,1996,5,May,2,19,12,Sunday
1996-05-15,1996,5,May,2,20,15,Wednesday
1996-05-18,1996,5,May,2,20,18,Saturday
1996-05-19,1996,5,May,2,20,19,Sunday
1996-05-25,1996,5,May,2,21,25,Saturday
1996-05-26,1996,5,May,2,21,26,Sunday
1996-08-11,1996,8,August,3,32,11,Sunday
1996-08-16,1996,8,August,3,33,16,Friday
1996-08-17,1996,8,August,3,33,17,Saturday
1996-08-18,1996,8,August,3,33,18,Sunday
1996-08-19,1996,8,August,3,34,19,Monday
1996-08-20,1996,8,August,3,34,20,Tuesday
1996-08-21,1996,8,August,3,34,21,Wednesday
1996-08-23,1996,8,August,3,34,23,Friday
1996-08-24,1996,8,August,3,34,24,Saturday
1996-08-25,1996,8,August,3,34,25,Sunday
1996-08-26,1996,8,August,3,35,26,Monday
1996-08-27,1996,8,August,3,35,27,Tuesday
1996-08-28,1996,8,August,3,35,28,Wednesday
1996-08-31,1996,8,August,3,35,31,Saturday
1996-09-01,1996,9,September,3,35,1,Sunday
1996-09-02,1996,9,September,3,36,2,Monday
1996-09-03,1996,9,September,3,36,3,Tuesday
1996-09-04,1996,9,September,3,36,4,Wednesday
1996-09-06,1996,9,September,3,36,6,Friday
1996-09-07,1996,9,September,3,36,7,Saturday
1996-09-08,1996,9,September,3,36,8,Sunday
1996-09-09,1996,9,September,3,37,9,Monday
1996-09-13,1996,9,September,3,37,13,Friday
1996-09-14,1996,9,September,3,37,14,Saturday
1996-09-15,1996,9,September,3,37,15,Sunday
1996-09-16,1996,9,September,3,38,16,Monday
1996-09-17,1996,9,September,3,38,17,Tuesday
1996-09-19,1996,9,September,3,38,19,Thursday
1996-09-20,1996,9,September,3,38,20,Friday
1996-09-21,1996,9,September,3,38,21,Saturday
1996-09-22,1996,9,September,3,38,22,Sunday
1996-09-23,1996,9,September,3,39,23,Monday
1996-09-27,1996,9,September,3,39,27,Friday
1996-09-28,1996,9,September,3,39,28,Saturday
1996-09-29,1996,9,September,3,39,29,Sunday
1996-09-30,1996,9,September,3,40,30,Monday
1996-10-01,1996,10,October,4,40,1,Tuesday
1996-10-02,1996,10,October,4,40,2,Wednesday
1996-10-03,1996,10,October,4,40,3,Thursday
1996-10-04,1996,10,October,4,40,4,Friday
1996-10-05,1996,10,October,4,40,5,Saturday
1996-10-11,1996,10,October,4,41,11,Friday
1996-10-12,1996,10,October,4,41,12,Saturday
1996-10-13,1996,10,October,4,41,13,Sunday
1996-10-14,1996,10,October,4,42,14,Monday
1996-10-18,1996,10,October,4,42,18,Friday
1996-10-19,1996,10,October,4,42,19,Saturday
1996-10-20,1996,10,October,4,42,20,Sunday
1996-10-21,1996,10,October,4,43,21,Monday
1996-10-22,1996,10,October,4,43,22,Tuesday
1996-10-23,1996,10,October,4,43,23,Wednesday
1996-10-25,1996,10,October,4,43,25,Friday
1996-10-26,1996,10,October,4,43,26,Saturday
1996-10-27,1996,10,October,4,43,27,Sunday
1996-10-28,1996,10,October,4,44,28,Monday
1996-11-01,1996,11,November,4,44,1,Friday
1996-11-02,1996,11,November,4,44,2,Saturday
1996-11-03,1996,11,November,4,44,3,Sunday
1996-11-04,1996,11,November,4,45,4,Monday
1996-11-05,1996,11,November,4,45,5,Tuesday
1996-11-06,1996,11,November,4,45,6,Wednesday
1996-11-09,1996,11,November,4,45,9,Saturday
1996-11-10,1996,11,November,4,45,10,Sunday
1996-11-11,1996,11,November,4,46,11,Monday
1996-11-12,1996,11,November,4,46,12,Tuesday
1996-11-13,1996,11,November,4,46,13,Wednesday
1996-11-15,1996,11,November,4,46,15,Friday
1996-11-16,1996,11,November,4,46,16,Saturday
1996-11-17,1996,11,November,4,46,17,Sunday
1996-11-18,1996,11,November,4,47,18,Monday
1996-11-20,1996,11,November,4,47,20,Wednesday
1996-11-22,1996,11,November,4,47,22,Friday
1996-11-23,1996,11,November,4,47,23,Saturday
1996-11-24,1996,11,November,4,47,24,Sunday
1996-11-25,1996,11,November,4,48,25,Monday
1996-11-28,1996,11,November,4,48,28,Thursday
1996-11-29,1996,11,November,4,48,29,Friday
1996-11-30,1996,11,November,4,48,30,Saturday
1996-12-01,1996,12,December,4,48,1,Sunday
1996-12-02,1996,12,December,4,49,2,Monday
1996-12-03,1996,12,December,4,49,3,Tuesday
1996-12-04,1996,12,December,4,49,4,Wednesday
1996-12-06,1996,12,December,4,49,6,Friday
1996-12-07,1996,12,December,4,49,7,Saturday
1996-12-08,1996,12,December,4,49,8,Sunday
1996-12-09,1996,12,December,4,50,9,Monday
1996-12-11,1996,12,December,4,50,11,Wednesday
1996-12-14,1996,12,December,4,50,14,Saturday
1996-12-15,1996,12,December,4,50,15,Sunday
1996-12-16,1996,12,December,4,51,16,Monday
1996-12-17,1996,12,December,4,51,17,Tuesday
1996-12-18,1996,12,December,4,51,18,Wednesday
1996-12-19,1996,12,December,4,51,19,Thursday
1996-12-20,1996,12,December,4,51,20,Friday
1996-12-21,1996,12,December,4,51,21,Saturday
1996-12-22,1996,12,December,4,51,22,Sunday
1996-12-23,1996,12,December,4,52,23,Monday
1996-12-26,1996,12,December,4,52,26,Thursday
1996-12-28,1996,12,December,4,52,28,Saturday
1996-12-29,1996,12,December,4,52,29,Sunday
1997-01-01,1997,1,January,1,1,1,Wednesday
1997-01-04,1997,1,January,1,1,4,Saturday
1997-01-05,1997,1,January,1,1,5,Sunday
1997-01-06,1997,1,January,1,2,6,Monday
1997-01-11,1997,1,January,1,2,11,Saturday
1997-01-12,1997,1,January,1,2,12,Sunday
1997-01-13,1997,1,January,1,3,13,Monday
1997-01-18,1997,1,January,1,3,18,Saturday
1997-01-19,1997,1,January,1,3,19,Sunday
1997-01-20,1997,1,January,1,4,20,Monday
1997-01-25,1997,1,January,1,4,25,Saturday
1997-01-26,1997,1,January,1,4,26,Sunday
1997-01-27,1997,1,January,1,5,27,Monday
1997-01-29,1997,1,January,1,5,29,Wednesday
1997-02-01,1997,2,February,1,5,1,Saturday
1997-02-02,1997,2,February,1,5,2,Sunday
1997-02-03,1997,2,February,1,6,3,Monday
1997-02-08,1997,2,February,1,6,8,Saturday
1997-02-09,1997,2,February,1,6,9,Sunday
1997-02-13,1997,2,February,1,7,13,Thursday
1997-02-14,1997,2,February,1,7,14,Friday
1997-02-15,1997,2,February,1,7,15,Saturday
1997-02-16,1997,2,February,1,7,16,Sunday
1997-02-18,1997,2,February,1,8,18,Tuesday
1997-02-19,1997,2,February,1,8,19,Wednesday
1997-02-20,1997,2,February,1,8,20,Thursday
1997-02-21,1997,2,February,1,8,21,Friday
1997-02-22,1997,2,February,1,8,22,Saturday
1997-02-23,1997,2,February,1,8,23,Sunday
1997-02-24,1997,2,February,1,9,24,Monday
1997-02-26,1997,2,February,1,9,26,Wednesday
1997-02-28,1997,2,February,1,9,28,Friday
1997-03-01,1997,3,March,1,9,1,Saturday
1997-03-02,1997,3,March,1,9,2,Sunday
1997-03-03,1997,3,March,1,10,3,Monday
1997-03-04,1997,3,March,1,10,4,Tuesday
1997-03-05,1997,3,March,1,10,5,Wednesday
1997-03-06,1997,3,March,1,10,6,Thursday
1997-03-07,1997,3,March,1,10,7,Friday
1997-03-08,1997,3,March,1,10,8,Saturday
1997-03-09,1997,3,March,1,10,9,Sunday
1997-03-10,1997,3,March,1,11,10,Monday
1997-03-11,1997,3,March,1,11,11,Tuesday
1997-03-12,1997,3,March,1,11,12,Wednesday
1997-03-14,1997,3,March,1,11,14,Friday
1997-03-15,1997,3,March,1,11,15,Saturday
1997-03-16,1997,3,March,1,11,16,Sunday
1997-03-17,1997,3,March,1,12,17,Monday
1997-03-18,1997,3,March,1,12,18,Tuesday
1997-03-19,1997,3,March,1,12,19,Wednesday
1997-03-21,1997,3,March,1,12,21,Friday
1997-03-22,1997,3,March,1,12,22,Saturday
1997-03-23,1997,3,March,1,12,23,Sunday
1997-03-24,1997,3,March,1,13,24,Monday
1997-03-25,1997,3,March,1,13,25,Tuesday
1997-03-26,1997,3,March,1,13,26,Wednesday
1997-03-28,1997,3,March,1,13,28,Friday
1997-03-29,1997,3,March,1,13,29,Saturday
1997-03-30,1997,3,March,1,13,30,Sunday
1997-03-31,1997,3,March,1,14,31,Monday
1997-04-04,1997,4,April,2,14,4,Friday
1997-04-05,1997,4,April,2,14,5,Saturday
1997-04-06,1997,4,April,2,14,6,Sunday
1997-04-07,1997,4,April,2,15,7,Monday
1997-04-08,1997,4,April,2,15,8,Tuesday
1997-04-09,1997,4,April,2,15,9,Wednesday
1997-04-11,1997,4,April,2,15,11,Friday
1997-04-12,1997,4,April,2,15,12,Saturday
1997-04-13,1997,4,April,2,15,13,Sunday
1997-04-14,1997,4,April,2,16,14,Monday
1997-04-15,1997,4,April,2,16,15,Tuesday
1997-04-16,1997,4,April,2,16,16,Wednesday
1997-04-17,1997,4,April,2,16,17,Thursday
1997-04-18,1997,4,April,2,16,18,Friday
1997-04-19,1997,4,April,2,16,19,Saturday
1997-04-20,1997,4,April,2,16,20,Sunday
1997-04-21,1997,4,April,2,17,21,Monday
1997-04-22,1997,4,April,2,17,22,Tuesday
1997-04-23,1997,4,April,2,17,23,Wednesday
1997-04-24,1997,4,April,2,17,24,Thursday
1997-04-25,1997,4,April,2,17,25,Friday
1997-04-26,1997,4,April,2,17,26,Saturday
1997-04-27,1997,4,April,2,17,27,Sunday
1997-04-29,1997,4,April,2,18,29,Tuesday
1997-04-30,1997,4,April,2,18,30,Wednesday
1997-05-02,1997,5,May,2,18,2,Friday
1997-05-03,1997,5,May,2,18,3,Saturday
1997-05-04,1997,5,May,2,18,4,Sunday
1997-05-05,1997,5,May,2,19,5,Monday
1997-05-06,1997,5,May,2,19,6,Tuesday
1997-05-07,1997,5,May,2,19,7,Wednesday
1997-05-08,1997,5,May,2,19,8,Thursday
1997-05-09,1997,5,May,2,19,9,Friday
1997-05-10,1997,5,May,2,19,10,Saturday
1997-05-11,1997,5,May,2,19,11,Sunday
1997-05-12,1997,5,May,2,20,12,Monday
1997-05-15,1997,5,May,2,20,15,Thursday
1997-05-16,1997,5,May,2,20,16,Friday
1997-05-17,1997,5,May,2,20,17,Saturday
1997-05-18,1997,5,May,2,20,18,Sunday
1997-05-19,1997,5,May,2,21,19,Monday
1997-05-23,1997,5,May,2,21,23,Friday
1997-05-24,1997,5,May,2,21,24,Saturday
1997-05-25,1997,5,May,2,21,25,Sunday
1997-05-26,1997,5,May,2,22,26,Monday
1997-05-31,1997,5,May,2,22,31,Saturday
1997-06-01,1997,6,June,2,22,1,Sunday
1997-06-02,1997,6,June,2,23,2,Monday
1997-06-14,1997,6,June,2,24,14,Saturday
1997-06-15,1997,6,June,2,24,15,Sunday
1997-06-16,1997,6,June,2,25,16,Monday
1997-06-21,1997,6,June,2,25,21,Saturday
1997-06-22,1997,6,June,2,25,22,Sunday
1997-06-23,1997,6,June,2,26,23,Monday
1997-08-01,1997,8,August,3,31,1,Friday
1997-08-02,1997,8,August,3,31,2,Saturday
1997-08-03,1997,8,August,3,31,3,Sunday
1997-08-05,1997,8,August,3,32,5,Tuesday
1997-08-06,1997,8,August,3,32,6,Wednesday
1997-08-08,1997,8,August,3,32,8,Friday
1997-08-09,1997,8,August,3,32,9,Saturday
1997-08-10,1997,8,August,3,32,10,Sunday
1997-08-11,1997,8,August,3,33,11,Monday
1997-08-12,1997,8,August,3,33,12,Tuesday
1997-08-13,1997,8,August,3,33,13,Wednesday
1997-08-15,1997,8,August,3,33,15,Friday
1997-08-16,1997,8,August,3,33,16,Saturday
1997-08-21,1997,8,August,3,34,21,Thursday
1997-08-22,1997,8,August,3,34,22,Friday
1997-08-23,1997,8,August,3,34,23,Saturday
1997-08-24,1997,8,August,3,34,24,Sunday
1997-08-25,1997,8,August,3,35,25,Monday
1997-08-26,1997,8,August,3,35,26,Tuesday
1997-08-27,1997,8,August,3,35,27,Wednesday
1997-08-29,1997,8,August,3,35,29,Friday
1997-08-30,1997,8,August,3,35,30,Saturday
1997-08-31,1997,8,August,3,35,31,Sunday
1997-09-01,1997,9,September,3,36,1,Monday
1997-09-04,1997,9,September,3,36,4,Thursday
1997-09-05,1997,9,September,3,36,5,Friday
1997-09-06,1997,9,September,3,36,6,Saturday
1997-09-07,1997,9,September,3,36,7,Sunday
1997-09-08,1997,9,September,3,37,8,Monday
1997-09-11,1997,9,September,3,37,11,Thursday
1997-09-12,1997,9,September,3,37,12,Friday
1997-09-13,1997,9,September,3,37,13,Saturday
1997-09-14,1997,9,September,3,37,14,Sunday
1997-09-15,1997,9,September,3,38,15,Monday
1997-09-19,1997,9,September,3,38,19,Friday
1997-09-20,1997,9,September,3,38,20,Saturday
1997-09-21,1997,9,September,3,38,21,Sunday
1997-09-22,1997,9,September,3,39,22,Monday
1997-09-23,1997,9,September,3,39,23,Tuesday
1997-09-24,1997,9,September,3,39,24,Wednesday
1997-09-25,1997,9,September,3,39,25,Thursday
1997-09-26,1997,9,September,3,39,26,Friday
1997-09-27,1997,9,September,3,39,27,Saturday
1997-09-28,1997,9,September,3,39,28,Sunday
1997-09-29,1997,9,September,3,40,29,Monday
1997-10-03,1997,10,October,4,40,3,Friday
1997-10-04,1997,10,October,4,40,4,Saturday
1997-10-05,1997,10,October,4,40,5,Sunday
1997-10-06,1997,10,October,4,41,6,Monday
1997-10-07,1997,10,October,4,41,7,Tuesday
1997-10-08,1997,10,October,4,41,8,Wednesday
1997-10-14,1997,10,October,4,42,14,Tuesday
1997-10-15,1997,10,October,4,42,15,Wednesday
1997-10-16,1997,10,October,4,42,16,Thursday
1997-10-17,1997,10,October,4,42,17,Friday
1997-10-18,1997,10,October,4,42,18,Saturday
1997-10-19,1997,10,October,4,42,19,Sunday
1997-10-20,1997,10,October,4,43,20,Monday
1997-10-22,1997,10,October,4,43,22,Wednesday
1997-10-24,1997,10,October,4,43,24,Friday
1997-10-25,1997,10,October,4,43,25,Saturday
1997-10-26,1997,10,October,4,43,26,Sunday
1997-10-27,1997,10,October,4,44,27,Monday
1997-10-31,1997,10,October,4,44,31,Friday
1997-11-01,1997,11,November,4,44,1,Saturday
1997-11-02,1997,11,November,4,44,2,Sunday
1997-11-03,1997,11,November,4,45,3,Monday
1997-11-07,1997,11,November,4,45,7,Friday
1997-11-08,1997,11,November,4,45,8,Saturday
1997-11-09,1997,11,November,4,45,9,Sunday
1997-11-10,1997,11,November,4,46,10,Monday
1997-11-11,1997,11,November,4,46,11,Tuesday
1997-11-12,1997,11,November,4,46,12,Wednesday
1997-11-13,1997,11,November,4,46,13,Thursday
1997-11-14,1997,11,November,4,46,14,Friday
1997-11-15,1997,11,November,4,46,15,Saturday
1997-11-16,1997,11,November,4,46,16,Sunday
1997-11-17,1997,11,November,4,47,17,Monday
1997-11-18,1997,11,November,4,47,18,Tuesday
1997-11-19,1997,11,November,4,47,19,Wednesday
1997-11-20,1997,11,November,4,47,20,Thursday
1997-11-21,1997,11,November,4,47,21,Friday
1997-11-22,1997,11,November,4,47,22,Saturday
1997-11-23,1997,11,November,4,47,23,Sunday
1997-11-24,1997,11,November,4,48,24,Monday
1997-11-26,1997,11,November,4,48,26,Wednesday
1997-11-28,1997,11,November,4,48,28,Friday
1997-11-29,1997,11,November,4,48,29,Saturday
1997-11-30,1997,11,November,4,48,30,Sunday
1997-12-01,1997,12,December,4,49,1,Monday
1997-12-03,1997,12,December,4,49,3,Wednesday
1997-12-04,1997,12,December,4,49,4,Thursday
1997-12-05,1997,12,December,4,49,5,Friday
1997-12-06,1997,12,December,4,49,6,Saturday
1997-12-07,1997,12,December,4,49,7,Sunday
1997-12-08,1997,12,December,4,50,8,Monday
1997-12-12,1997,12,December,4,50,12,Friday
1997-12-13,1997,12,December,4,50,13,Saturday
1997-12-14,1997,12,December,4,50,14,Sunday
1997-12-15,1997,12,December,4,51,15,Monday
1997-12-16,1997,12,December,4,51,16,Tuesday
1997-12-17,1997,12,December,4,51,17,Wednesday
1997-12-18,1997,12,December,4,51,18,Thursday
1997-12-19,1997,12,December,4,51,19,Friday
1997-12-20,1997,12,December,4,51,20,Saturday
1997-12-21,1997,12,December,4,51,21,Sunday
1997-12-22,1997,12,December,4,52,22,Monday
1997-12-26,1997,12,December,4,52,26,Friday
1997-12-28,1997,12,December,4,52,28,Sunday
1997-12-29,1997,12,December,4,1,29,Monday
1998-01-03,1998,1,January,1,1,3,Saturday
1998-01-04,1998,1,January,1,1,4,Sunday
1998-01-05,1998,1,January,1,2,5,Monday
1998-01-10,1998,1,January,1,2,10,Saturday
1998-01-11,1998,1,January,1,2,11,Sunday
1998-01-12,1998,1,January,1,3,12,Monday
1998-01-14,1998,1,January,1,3,14,Wednesday
1998-01-17,1998,1,January,1,3,17,Saturday
1998-01-18,1998,1,January,1,3,18,Sunday
1998-01-19,1998,1,January,1,4,19,Monday
1998-01-20,1998,1,January,1,4,20,Tuesday
1998-01-21,1998,1,January,1,4,21,Wednesday
1998-01-24,1998,1,January,1,4,24,Saturday
1998-01-25,1998,1,January,1,4,25,Sunday
1998-01-26,1998,1,January,1,5,26,Monday
1998-01-30,1998,1,January,1,5,30,Friday
1998-01-31,1998,1,January,1,5,31,Saturday
1998-02-01,1998,2,February,1,5,1,Sunday
1998-02-02,1998,2,February,1,6,2,Monday
1998-02-03,1998,2,February,1,6,3,Tuesday
1998-02-04,1998,2,February,1,6,4,Wednesday
1998-02-05,1998,2,February,1,6,5,Thursday
1998-02-06,1998,2,February,1,6,6,Friday
1998-02-07,1998,2,February,1,6,7,Saturday
1998-02-08,1998,2,February,1,6,8,Sunday
1998-02-09,1998,2,February,1,7,9,Monday
1998-02-11,1998,2,February,1,7,11,Wednesday
1998-02-12,1998,2,February,1,7,12,Thursday
1998-02-13,1998,2,February,1,7,13,Friday
1998-02-14,1998,2,February,1,7,14,Saturday
1998-02-15,1998,2,February,1,7,15,Sunday
1998-02-18,1998,2,February,1,8,18,Wednesday
1998-02-20,1998,2,February,1,8,20,Friday
1998-02-21,1998,2,February,1,8,21,Saturday
1998-02-22,1998,2,February,1,8,22,Sunday
1998-02-23,1998,2,February,1,9,23,Monday
1998-02-25,1998,2,February,1,9,25,Wednesday
1998-02-27,1998,2,February,1,9,27,Friday
1998-02-28,1998,2,February,1,9,28,Saturday
1998-03-01,1998,3,March,1,9,1,Sunday
1998-03-02,1998,3,March,1,10,2,Monday
1998-03-04,1998,3,March,1,10,4,Wednesday
1998-03-06,1998,3,March,1,10,6,Friday
1998-03-07,1998,3,March,1,10,7,Saturday
1998-03-08,1998,3,March,1,10,8,Sunday
1998-03-09,1998,3,March,1,11,9,Monday
1998-03-11,1998,3,March,1,11,11,Wednesday
1998-03-13,1998,3,March,1,11,13,Friday
1998-03-14,1998,3,March,1,11,14,Saturday
1998-03-15,1998,3,March,1,11,15,Sunday
1998-03-16,1998,3,March,1,12,16,Monday
1998-03-18,1998,3,March,1,12,18,Wednesday
1998-03-21,1998,3,March,1,12,21,Saturday
1998-03-22,1998,3,March,1,12,22,Sunday
1998-03-27,1998,3,March,1,13,27,Friday
1998-03-28,1998,3,March,1,13,28,Saturday
1998-03-29,1998,3,March,1,13,29,Sunday
1998-03-30,1998,3,March,1,14,30,Monday
1998-03-31,1998,3,March,1,14,31,Tuesday
1998-04-03,1998,4,April,2,14,3,Friday
1998-04-04,1998,4,April,2,14,4,Saturday
1998-04-05,1998,4,April,2,14,5,Sunday
1998-04-06,1998,4,April,2,15,6,Monday
1998-04-07,1998,4,April,2,15,7,Tuesday
1998-04-08,1998,4,April,2,15,8,Wednesday
1998-04-09,1998,4,April,2,15,9,Thursday
1998-04-10,1998,4,April,2,15,10,Friday
1998-04-11,1998,4,April,2,15,11,Saturday
1998-04-12,1998,4,April,2,15,12,Sunday
1998-04-13,1998,4,April,2,16,13,Monday
1998-04-14,1998,4,April,2,16,14,Tuesday
1998-04-17,1998,4,April,2,16,17,Friday
1998-04-18,1998,4,April,2,16,18,Saturday
1998-04-19,1998,4,April,2,16,19,Sunday
1998-04-24,1998,4,April,2,17,24,Friday
1998-04-25,1998,4,April,2,17,25,Saturday
1998-04-26,1998,4,April,2,17,26,Sunday
1998-04-27,1998,4,April,2,18,27,Monday
1998-04-29,1998,4,April,2,18,29,Wednesday
1998-05-02,1998,5,May,2,18,2,Saturday
1998-05-03,1998,5,May,2,18,3,Sunday
1998-05-04,1998,5,May,2,19,4,Monday
1998-05-05,1998,5,May,2,19,5,Tuesday
1998-05-06,1998,5,May,2,19,6,Wednesday
1998-05-09,1998,5,May,2,19,9,Saturday
1998-05-10,1998,5,May,2,19,10,Sunday
1998-05-15,1998,5,May,2,20,15,Friday
1998-05-16,1998,5,May,2,20,16,Saturday
1998-08-07,1998,8,August,3,32,7,Friday
1998-08-08,1998,8,August,3,32,8,Saturday
1998-08-14,1998,8,August,3,33,14,Friday
1998-08-15,1998,8,August,3,33,15,Saturday
1998-08-16,1998,8,August,3,33,16,Sunday
1998-08-17,1998,8,August,3,34,17,Monday
1998-08-21,1998,8,August,3,34,21,Friday
1998-08-22,1998,8,August,3,34,22,Saturday
1998-08-23,1998,8,August,3,34,23,Sunday
1998-08-24,1998,8,August,3,35,24,Monday
1998-08-29,1998,8,August,3,35,29,Saturday
1998-08-30,1998,8,August,3,35,30,Sunday
1998-08-31,1998,8,August,3,36,31,Monday
1998-09-08,1998,9,September,3,37,8,Tuesday
1998-09-09,1998,9,September,3,37,9,Wednesday
1998-09-11,1998,9,September,3,37,11,Friday
1998-09-12,1998,9,September,3,37,12,Saturday
1998-09-13,1998,9,September,3,37,13,Sunday
1998-09-18,1998,9,September,3,38,18,Friday
1998-09-19,1998,9,September,3,38,19,Saturday
1998-09-20,1998,9,September,3,38,20,Sunday
1998-09-21,1998,9,September,3,39,21,Monday
1998-09-24,1998,9,September,3,39,24,Thursday
1998-09-25,1998,9,September,3,39,25,Friday
1998-09-26,1998,9,September,3,39,26,Saturday
1998-09-27,1998,9,September,3,39,27,Sunday
1998-09-28,1998,9,September,3,40,28,Monday
1998-10-02,1998,10,October,4,40,2,Friday
1998-10-03,1998,10,October,4,40,3,Saturday
1998-10-04,1998,10,October,4,40,4,Sunday
1998-10-16,1998,10,October,4,42,16,Friday
1998-10-17,1998,10,October,4,42,17,Saturday
1998-10-18,1998,10,October,4,42,18,Sunday
1998-10-19,1998,10,October,4,43,19,Monday
1998-10-23,1998,10,October,4,43,23,Friday
1998-10-24,1998,10,October,4,43,24,Saturday
1998-10-25,1998,10,October,4,43,25,Sunday
1998-10-29,1998,10,October,4,44,29,Thursday
1998-10-30,1998,10,October,4,44,30,Friday
1998-10-31,1998,10,October,4,44,31,Saturday
1998-11-01,1998,11,November,4,44,1,Sunday
1998-11-02,1998,11,November,4,45,2,Monday
1998-11-03,1998,11,November,4,45,3,Tuesday
1998-11-06,1998,11,November,4,45,6,Friday
1998-11-07,1998,11,November,4,45,7,Saturday
1998-11-08,1998,11,November,4,45,8,Sunday
1998-11-10,1998,11,November,4,46,10,Tuesday
1998-11-11,1998,11,November,4,46,11,Wednesday
1998-11-13,1998,11,November,4,46,13,Friday
1998-11-14,1998,11,November,4,46,14,Saturday
1998-11-15,1998,11,November,4,46,15,Sunday
1998-11-16,1998,11,November,4,47,16,Monday
1998-11-19,1998,11,November,4,47,19,Thursday
1998-11-20,1998,11,November,4,47,20,Friday
1998-11-21,1998,11,November,4,47,21,Saturday
1998-11-22,1998,11,November,4,47,22,Sunday
1998-11-23,1998,11,November,4,48,23,Monday
1998-11-24,1998,11,November,4,48,24,Tuesday
1998-11-27,1998,11,November,4,48,27,Friday
1998-11-28,1998,11,November,4,48,28,Saturday
1998-11-29,1998,11,November,4,48,29,Sunday
1998-12-03,1998,12,December,4,49,3,Thursday
1998-12-04,1998,12,December,4,49,4,Friday
1998-12-05,1998,12,December,4,49,5,Saturday
1998-12-06,1998,12,December,4,49,6,Sunday
1998-12-07,1998,12,December,4,50,7,Monday
1998-12-08,1998,12,December,4,50,8,Tuesday
1998-12-09,1998,12,December,4,50,9,Wednesday
1998-12-11,1998,12,December,4,50,11,Friday
1998-12-12,1998,12,December,4,50,12,Saturday
1998-12-13,1998,12,December,4,50,13,Sunday
1998-12-14,1998,12,December,4,51,14,Monday
1998-12-15,1998,12,December,4,51,15,Tuesday
1998-12-16,1998,12,December,4,51,16,Wednesday
1998-12-18,1998,12,December,4,51,18,Friday
1998-12-19,1998,12,December,4,51,19,Saturday
1998-12-20,1998,12,December,4,51,20,Sunday
1998-12-21,1998,12,December,4,52,21,Monday
1998-12-26,1998,12,December,4,52,26,Saturday
1998-12-28,1998,12,December,4,53,28,Monday
1998-12-29,1998,12,December,4,53,29,Tuesday
1999-01-02,1999,1,January,1,53,2,Saturday
1999-01-03,1999,1,January,1,53,3,Sunday
1999-01-06,1999,1,January,1,1,6,Wednesday
1999-01-09,1999,1,January,1,1,9,Saturday
1999-01-10,1999,1,January,1,1,10,Sunday
1999-01-16,1999,1,January,1,2,16,Saturday
1999-01-17,1999,1,January,1,2,17,Sunday
1999-01-18,1999,1,January,1,3,18,Monday
1999-01-20,1999,1,January,1,3,20,Wednesday
1999-01-23,1999,1,January,1,3,23,Saturday
1999-01-24,1999,1,January,1,3,24,Sunday
1999-01-29,1999,1,January,1,4,29,Friday
1999-01-30,1999,1,January,1,4,30,Saturday
1999-01-31,1999,1,January,1,4,31,Sunday
1999-02-02,1999,2,February,1,5,2,Tuesday
1999-02-06,1999,2,February,1,5,6,Saturday
1999-02-07,1999,2,February,1,5,7,Sunday
1999-02-08,1999,2,February,1,6,8,Monday
1999-02-13,1999,2,February,1,6,13,Saturday
1999-02-14,1999,2,February,1,6,14,Sunday
1999-02-17,1999,2,February,1,7,17,Wednesday
1999-02-19,1999,2,February,1,7,19,Friday
1999-02-20,1999,2,February,1,7,20,Saturday
